Trafikkregistreringspunkt,Navn,Dato,Fra tidspunkt,Til tidspunkt,Felt,Trafikkmengde,"< 5,6m",">= 5,6m","5,6m - 7,6m","7,6m - 12,5m","12,5m - 16,0m",">= 16,0m","16,0m - 24,0m",">= 24,0m"
33808V625649,"Helsfyr 1,2,3,4",2024-08-08,14:00,15:00,Totalt i retning Alnabru,2596,2239,355,127,104,48,76,75,1
33808V625649,"Helsfyr 1,2,3,4",2024-08-08,14:00,15:00,Totalt i retning Sentrum,2284,1958,324,101,101,41,81,80,1
33808V625649,"Helsfyr 1,2,3,4",2024-08-08,14:00,15:00,Totalt,4880,4197,679,228,205,89,157,155,2
33808V625649,"Helsfyr 1,2,3,4",2024-08-08,15:00,16:00,Totalt i retning Alnabru,2580,2298,281,109,89,18,65,64,1
33808V625649,"Helsfyr 1,2,3,4",2024-08-08,15:00,16:00,Totalt i retning Sentrum,2497,2222,274,101,80,43,50,50,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-08,15:00,16:00,Totalt,5077,4520,555,210,169,61,115,114,1
33808V625649,"Helsfyr 1,2,3,4",2024-08-08,16:00,17:00,Totalt i retning Alnabru,2224,2001,223,75,74,23,51,50,1
33808V625649,"Helsfyr 1,2,3,4",2024-08-08,16:00,17:00,Totalt i retning Sentrum,2295,2051,243,78,55,47,63,61,2
33808V625649,"Helsfyr 1,2,3,4",2024-08-08,16:00,17:00,Totalt,4519,4052,466,153,129,70,114,111,3
33808V625649,"Helsfyr 1,2,3,4",2024-08-08,17:00,18:00,Totalt i retning Alnabru,2049,1808,241,69,78,26,68,67,1
33808V625649,"Helsfyr 1,2,3,4",2024-08-08,17:00,18:00,Totalt i retning Sentrum,1891,1681,209,54,54,42,59,55,4
33808V625649,"Helsfyr 1,2,3,4",2024-08-08,17:00,18:00,Totalt,3940,3489,450,123,132,68,127,122,5
33808V625649,"Helsfyr 1,2,3,4",2024-08-08,18:00,19:00,Totalt i retning Alnabru,1707,1519,188,51,57,25,55,53,2
33808V625649,"Helsfyr 1,2,3,4",2024-08-08,18:00,19:00,Totalt i retning Sentrum,1551,1346,205,54,64,28,59,54,5
33808V625649,"Helsfyr 1,2,3,4",2024-08-08,18:00,19:00,Totalt,3258,2865,393,105,121,53,114,107,7
33808V625649,"Helsfyr 1,2,3,4",2024-08-08,19:00,20:00,Totalt i retning Alnabru,1437,1271,166,50,54,18,44,39,5
33808V625649,"Helsfyr 1,2,3,4",2024-08-08,19:00,20:00,Totalt i retning Sentrum,1346,1207,139,32,44,12,51,48,3
33808V625649,"Helsfyr 1,2,3,4",2024-08-08,19:00,20:00,Totalt,2783,2478,305,82,98,30,95,87,8
33808V625649,"Helsfyr 1,2,3,4",2024-08-08,20:00,21:00,Totalt i retning Alnabru,1216,1072,143,49,41,12,41,40,1
33808V625649,"Helsfyr 1,2,3,4",2024-08-08,20:00,21:00,Totalt i retning Sentrum,1053,924,129,30,35,12,52,45,7
33808V625649,"Helsfyr 1,2,3,4",2024-08-08,20:00,21:00,Totalt,2269,1996,272,79,76,24,93,85,8
33808V625649,"Helsfyr 1,2,3,4",2024-08-08,21:00,22:00,Totalt i retning Alnabru,1001,873,128,33,36,18,41,39,2
33808V625649,"Helsfyr 1,2,3,4",2024-08-08,21:00,22:00,Totalt i retning Sentrum,958,856,102,21,43,4,34,27,7
33808V625649,"Helsfyr 1,2,3,4",2024-08-08,21:00,22:00,Totalt,1959,1729,230,54,79,22,75,66,9
33808V625649,"Helsfyr 1,2,3,4",2024-08-08,22:00,23:00,Totalt i retning Alnabru,754,691,63,12,21,7,23,21,2
33808V625649,"Helsfyr 1,2,3,4",2024-08-08,22:00,23:00,Totalt i retning Sentrum,655,580,75,14,20,7,34,30,4
33808V625649,"Helsfyr 1,2,3,4",2024-08-08,22:00,23:00,Totalt,1409,1271,138,26,41,14,57,51,6
33808V625649,"Helsfyr 1,2,3,4",2024-08-08,23:00,00:00,Totalt i retning Alnabru,509,450,58,12,20,7,19,14,5
33808V625649,"Helsfyr 1,2,3,4",2024-08-08,23:00,00:00,Totalt i retning Sentrum,412,352,60,14,16,11,19,19,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-08,23:00,00:00,Totalt,921,802,118,26,36,18,38,33,5
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,00:00,01:00,Totalt i retning Alnabru,366,295,71,8,13,12,38,35,3
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,00:00,01:00,Totalt i retning Sentrum,325,274,51,11,15,5,20,20,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,00:00,01:00,Totalt,691,569,122,19,28,17,58,55,3
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,01:00,02:00,Totalt i retning Alnabru,243,189,54,7,9,2,36,32,4
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,01:00,02:00,Totalt i retning Sentrum,267,233,34,9,9,4,12,11,1
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,01:00,02:00,Totalt,510,422,88,16,18,6,48,43,5
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,02:00,03:00,Totalt i retning Alnabru,217,180,37,5,12,3,17,13,4
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,02:00,03:00,Totalt i retning Sentrum,245,206,39,5,13,9,12,10,2
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,02:00,03:00,Totalt,462,386,76,10,25,12,29,23,6
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,03:00,04:00,Totalt i retning Alnabru,261,199,62,8,12,7,35,30,5
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,03:00,04:00,Totalt i retning Sentrum,132,89,43,10,9,6,18,18,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,03:00,04:00,Totalt,393,288,105,18,21,13,53,48,5
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,04:00,05:00,Totalt i retning Alnabru,309,228,81,15,15,8,43,37,6
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,04:00,05:00,Totalt i retning Sentrum,182,111,71,15,17,12,27,26,1
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,04:00,05:00,Totalt,491,339,152,30,32,20,70,63,7
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,05:00,06:00,Totalt i retning Alnabru,373,288,85,21,24,7,33,32,1
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,05:00,06:00,Totalt i retning Sentrum,474,326,148,27,38,19,64,61,3
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,05:00,06:00,Totalt,847,614,233,48,62,26,97,93,4
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,06:00,07:00,Totalt i retning Alnabru,996,808,187,36,53,37,61,59,2
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,06:00,07:00,Totalt i retning Sentrum,1556,1244,312,74,104,37,97,96,1
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,06:00,07:00,Totalt,2552,2052,499,110,157,74,158,155,3
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,07:00,08:00,Totalt i retning Alnabru,1475,1200,275,72,77,57,69,69,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,07:00,08:00,Totalt i retning Sentrum,1887,1548,339,117,107,44,71,71,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,07:00,08:00,Totalt,3362,2748,614,189,184,101,140,140,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,08:00,09:00,Totalt i retning Alnabru,1662,1342,318,83,100,53,82,81,1
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,08:00,09:00,Totalt i retning Sentrum,1882,1535,347,131,101,40,75,75,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,08:00,09:00,Totalt,3544,2877,665,214,201,93,157,156,1
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,09:00,10:00,Totalt i retning Alnabru,1589,1235,354,79,114,37,124,124,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,09:00,10:00,Totalt i retning Sentrum,1754,1371,383,119,120,36,108,108,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,09:00,10:00,Totalt,3343,2606,737,198,234,73,232,232,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,10:00,11:00,Totalt i retning Alnabru,2013,1633,380,118,138,36,88,87,1
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,10:00,11:00,Totalt i retning Sentrum,1763,1424,339,126,103,27,83,82,1
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,10:00,11:00,Totalt,3776,3057,719,244,241,63,171,169,2
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,11:00,12:00,Totalt i retning Alnabru,2030,1663,367,118,121,27,101,99,2
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,11:00,12:00,Totalt i retning Sentrum,1862,1543,319,114,112,23,70,69,1
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,11:00,12:00,Totalt,3892,3206,686,232,233,50,171,168,3
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,12:00,13:00,Totalt i retning Alnabru,2311,1980,330,118,111,27,74,74,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,12:00,13:00,Totalt i retning Sentrum,2146,1813,333,130,106,27,70,68,2
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,12:00,13:00,Totalt,4457,3793,663,248,217,54,144,142,2
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,13:00,14:00,Totalt i retning Alnabru,2366,2041,324,123,95,25,81,80,1
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,13:00,14:00,Totalt i retning Sentrum,2455,2138,317,103,121,27,66,64,2
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,13:00,14:00,Totalt,4821,4179,641,226,216,52,147,144,3
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,14:00,15:00,Totalt i retning Alnabru,2441,2139,300,122,96,21,61,60,1
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,14:00,15:00,Totalt i retning Sentrum,2642,2336,305,111,84,36,74,72,2
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,14:00,15:00,Totalt,5083,4475,605,233,180,57,135,132,3
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,15:00,16:00,Totalt i retning Alnabru,2144,1927,216,84,71,15,46,46,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,15:00,16:00,Totalt i retning Sentrum,2457,2205,246,87,67,33,59,54,5
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,15:00,16:00,Totalt,4601,4132,462,171,138,48,105,100,5
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,16:00,17:00,Totalt i retning Alnabru,1826,1649,175,80,49,19,27,27,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,16:00,17:00,Totalt i retning Sentrum,2104,1830,251,86,81,37,47,42,5
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,16:00,17:00,Totalt,3930,3479,426,166,130,56,74,69,5
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,17:00,18:00,Totalt i retning Alnabru,1733,1525,206,54,53,38,61,60,1
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,17:00,18:00,Totalt i retning Sentrum,1881,1639,188,57,64,34,33,29,4
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,17:00,18:00,Totalt,3614,3164,394,111,117,72,94,89,5
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,18:00,19:00,Totalt i retning Alnabru,1682,1494,188,45,62,21,60,58,2
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,18:00,19:00,Totalt i retning Sentrum,1973,1792,181,71,53,21,36,34,2
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,18:00,19:00,Totalt,3655,3286,369,116,115,42,96,92,4
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,19:00,20:00,Totalt i retning Alnabru,1240,1111,129,32,45,20,32,32,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,19:00,20:00,Totalt i retning Sentrum,1325,1229,95,31,30,5,29,22,7
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,19:00,20:00,Totalt,2565,2340,224,63,75,25,61,54,7
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,20:00,21:00,Totalt i retning Alnabru,1118,1023,94,27,33,8,26,25,1
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,20:00,21:00,Totalt i retning Sentrum,1047,949,98,24,21,8,45,40,5
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,20:00,21:00,Totalt,2165,1972,192,51,54,16,71,65,6
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,21:00,22:00,Totalt i retning Alnabru,906,806,98,26,25,8,39,38,1
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,21:00,22:00,Totalt i retning Sentrum,845,757,88,26,26,9,27,21,6
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,21:00,22:00,Totalt,1751,1563,186,52,51,17,66,59,7
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,22:00,23:00,Totalt i retning Alnabru,700,652,47,15,14,6,12,11,1
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,22:00,23:00,Totalt i retning Sentrum,709,658,51,10,16,8,17,16,1
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,22:00,23:00,Totalt,1409,1310,98,25,30,14,29,27,2
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,23:00,00:00,Totalt i retning Alnabru,603,568,35,8,13,9,5,5,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,23:00,00:00,Totalt i retning Sentrum,447,408,39,10,14,5,10,10,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-09,23:00,00:00,Totalt,1050,976,74,18,27,14,15,15,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,00:00,01:00,Totalt i retning Alnabru,432,385,47,10,11,5,21,19,2
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,00:00,01:00,Totalt i retning Sentrum,371,343,28,7,9,1,11,11,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,00:00,01:00,Totalt,803,728,75,17,20,6,32,30,2
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,01:00,02:00,Totalt i retning Alnabru,301,255,46,10,6,2,28,24,4
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,01:00,02:00,Totalt i retning Sentrum,329,303,26,4,7,6,9,9,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,01:00,02:00,Totalt,630,558,72,14,13,8,37,33,4
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,02:00,03:00,Totalt i retning Alnabru,255,233,22,5,5,4,8,8,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,02:00,03:00,Totalt i retning Sentrum,267,246,21,4,2,8,7,7,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,02:00,03:00,Totalt,522,479,43,9,7,12,15,15,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,03:00,04:00,Totalt i retning Alnabru,335,303,32,7,2,6,17,15,2
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,03:00,04:00,Totalt i retning Sentrum,216,186,30,6,5,7,12,11,1
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,03:00,04:00,Totalt,551,489,62,13,7,13,29,26,3
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,04:00,05:00,Totalt i retning Alnabru,325,283,42,6,3,5,28,26,2
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,04:00,05:00,Totalt i retning Sentrum,163,134,29,10,5,3,11,11,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,04:00,05:00,Totalt,488,417,71,16,8,8,39,37,2
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,05:00,06:00,Totalt i retning Alnabru,250,225,25,4,1,3,17,16,1
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,05:00,06:00,Totalt i retning Sentrum,201,161,40,14,7,5,14,14,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,05:00,06:00,Totalt,451,386,65,18,8,8,31,30,1
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,06:00,07:00,Totalt i retning Alnabru,300,262,38,12,13,7,6,6,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,06:00,07:00,Totalt i retning Sentrum,354,278,76,20,12,28,16,16,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,06:00,07:00,Totalt,654,540,114,32,25,35,22,22,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,07:00,08:00,Totalt i retning Alnabru,467,394,73,15,17,26,15,15,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,07:00,08:00,Totalt i retning Sentrum,527,434,93,31,30,20,12,12,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,07:00,08:00,Totalt,994,828,166,46,47,46,27,27,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,08:00,09:00,Totalt i retning Alnabru,655,587,68,22,16,17,13,13,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,08:00,09:00,Totalt i retning Sentrum,708,598,110,27,41,30,12,12,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,08:00,09:00,Totalt,1363,1185,178,49,57,47,25,25,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,09:00,10:00,Totalt i retning Alnabru,926,839,87,33,32,10,12,11,1
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,09:00,10:00,Totalt i retning Sentrum,1038,919,119,40,35,27,17,17,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,09:00,10:00,Totalt,1964,1758,206,73,67,37,29,28,1
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,10:00,11:00,Totalt i retning Alnabru,1498,1374,123,54,42,10,17,17,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,10:00,11:00,Totalt i retning Sentrum,1355,1215,140,56,48,15,21,21,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,10:00,11:00,Totalt,2853,2589,263,110,90,25,38,38,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,11:00,12:00,Totalt i retning Alnabru,1554,1434,120,45,43,13,19,19,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,11:00,12:00,Totalt i retning Sentrum,1647,1534,113,46,37,12,18,18,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,11:00,12:00,Totalt,3201,2968,233,91,80,25,37,37,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,12:00,13:00,Totalt i retning Alnabru,1634,1493,141,62,49,14,16,16,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,12:00,13:00,Totalt i retning Sentrum,1781,1658,123,38,51,15,19,19,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,12:00,13:00,Totalt,3415,3151,264,100,100,29,35,35,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,13:00,14:00,Totalt i retning Alnabru,1616,1518,97,43,36,10,8,8,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,13:00,14:00,Totalt i retning Sentrum,1794,1655,139,71,43,11,14,14,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,13:00,14:00,Totalt,3410,3173,236,114,79,21,22,22,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,14:00,15:00,Totalt i retning Alnabru,1758,1625,132,55,42,23,12,12,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,14:00,15:00,Totalt i retning Sentrum,1746,1637,109,42,35,18,14,14,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,14:00,15:00,Totalt,3504,3262,241,97,77,41,26,26,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,15:00,16:00,Totalt i retning Alnabru,1548,1442,106,46,29,17,14,14,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,15:00,16:00,Totalt i retning Sentrum,1627,1538,89,38,31,9,11,11,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,15:00,16:00,Totalt,3175,2980,195,84,60,26,25,25,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,16:00,17:00,Totalt i retning Alnabru,1627,1535,92,32,27,13,20,20,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,16:00,17:00,Totalt i retning Sentrum,1436,1337,99,40,27,17,15,15,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,16:00,17:00,Totalt,3063,2872,191,72,54,30,35,35,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,17:00,18:00,Totalt i retning Alnabru,1639,1518,121,30,45,38,8,8,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,17:00,18:00,Totalt i retning Sentrum,1629,1512,117,42,38,19,18,17,1
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,17:00,18:00,Totalt,3268,3030,238,72,83,57,26,25,1
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,18:00,19:00,Totalt i retning Alnabru,1511,1401,110,34,35,20,21,21,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,18:00,19:00,Totalt i retning Sentrum,1419,1339,79,29,28,14,8,8,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,18:00,19:00,Totalt,2930,2740,189,63,63,34,29,29,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,19:00,20:00,Totalt i retning Alnabru,1239,1160,79,26,26,13,14,14,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,19:00,20:00,Totalt i retning Sentrum,1141,1083,58,18,27,7,6,6,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,19:00,20:00,Totalt,2380,2243,137,44,53,20,20,20,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,20:00,21:00,Totalt i retning Alnabru,1046,983,63,23,26,7,7,7,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,20:00,21:00,Totalt i retning Sentrum,955,901,54,19,16,7,12,12,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,20:00,21:00,Totalt,2001,1884,117,42,42,14,19,19,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,21:00,22:00,Totalt i retning Alnabru,892,840,51,11,16,8,16,14,2
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,21:00,22:00,Totalt i retning Sentrum,819,771,48,16,19,7,6,5,1
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,21:00,22:00,Totalt,1711,1611,99,27,35,15,22,19,3
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,22:00,23:00,Totalt i retning Alnabru,755,716,39,10,7,7,15,13,2
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,22:00,23:00,Totalt i retning Sentrum,745,712,33,8,12,6,7,7,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,22:00,23:00,Totalt,1500,1428,72,18,19,13,22,20,2
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,23:00,00:00,Totalt i retning Alnabru,623,583,40,18,7,10,5,4,1
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,23:00,00:00,Totalt i retning Sentrum,594,570,24,10,8,3,3,3,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-10,23:00,00:00,Totalt,1217,1153,64,28,15,13,8,7,1
33808V625649,"Helsfyr 1,2,3,4",2024-08-11,00:00,01:00,Totalt i retning Alnabru,502,468,34,10,7,4,13,12,1
33808V625649,"Helsfyr 1,2,3,4",2024-08-11,00:00,01:00,Totalt i retning Sentrum,482,455,27,9,8,3,7,7,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-11,00:00,01:00,Totalt,984,923,61,19,15,7,20,19,1
33808V625649,"Helsfyr 1,2,3,4",2024-08-11,01:00,02:00,Totalt i retning Alnabru,412,391,21,3,2,3,13,12,1
33808V625649,"Helsfyr 1,2,3,4",2024-08-11,01:00,02:00,Totalt i retning Sentrum,387,363,24,7,8,3,6,6,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-11,01:00,02:00,Totalt,799,754,45,10,10,6,19,18,1
33808V625649,"Helsfyr 1,2,3,4",2024-08-11,02:00,03:00,Totalt i retning Alnabru,352,333,19,6,3,5,5,5,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-11,02:00,03:00,Totalt i retning Sentrum,390,368,22,5,6,5,6,6,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-11,02:00,03:00,Totalt,742,701,41,11,9,10,11,11,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-11,03:00,04:00,Totalt i retning Alnabru,447,415,32,7,11,5,9,9,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-11,03:00,04:00,Totalt i retning Sentrum,226,204,22,1,3,11,7,7,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-11,03:00,04:00,Totalt,673,619,54,8,14,16,16,16,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-11,04:00,05:00,Totalt i retning Alnabru,368,326,42,10,7,3,22,22,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-11,04:00,05:00,Totalt i retning Sentrum,193,168,25,5,4,5,11,11,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-11,04:00,05:00,Totalt,561,494,67,15,11,8,33,33,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-11,05:00,06:00,Totalt i retning Alnabru,199,180,19,6,2,2,9,9,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-11,05:00,06:00,Totalt i retning Sentrum,186,159,27,6,6,8,7,7,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-11,05:00,06:00,Totalt,385,339,46,12,8,10,16,16,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-11,06:00,07:00,Totalt i retning Alnabru,217,195,22,6,2,9,5,5,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-11,06:00,07:00,Totalt i retning Sentrum,217,190,27,4,8,7,8,8,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-11,06:00,07:00,Totalt,434,385,49,10,10,16,13,13,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-11,07:00,08:00,Totalt i retning Alnabru,310,286,24,9,4,8,3,3,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-11,07:00,08:00,Totalt i retning Sentrum,366,314,52,14,11,15,12,12,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-11,07:00,08:00,Totalt,676,600,76,23,15,23,15,15,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-11,08:00,09:00,Totalt i retning Alnabru,450,402,48,17,12,4,15,15,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-11,08:00,09:00,Totalt i retning Sentrum,488,417,71,14,23,16,18,17,1
33808V625649,"Helsfyr 1,2,3,4",2024-08-11,08:00,09:00,Totalt,938,819,119,31,35,20,33,32,1
33808V625649,"Helsfyr 1,2,3,4",2024-08-11,09:00,10:00,Totalt i retning Alnabru,575,517,58,15,13,15,15,15,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-11,09:00,10:00,Totalt i retning Sentrum,691,598,93,23,38,8,24,24,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-11,09:00,10:00,Totalt,1266,1115,151,38,51,23,39,39,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-11,10:00,11:00,Totalt i retning Alnabru,1096,1006,90,42,22,6,20,20,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-11,10:00,11:00,Totalt i retning Sentrum,1075,959,115,41,26,18,30,30,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-11,10:00,11:00,Totalt,2171,1965,205,83,48,24,50,50,0
33808V625649,"Helsfyr 1,2,3,4",2024-08-11,11:00,12:00,Totalt i retning Alnabru,1280,1169,109,41,30,17,21,21,0
